,datum,sess_ctry,sess_loc,sug_platform,landing_uri,session_duration,pages_per_sess,sess_co_done,sess_type
1779,2025-08-01,Germany,Bad Driburg,alphabet,https://www.whiskyquartier.de/products/stauning-rye-virgin-oak-barbados-rum-cask-distillery-edition-0-35l?gad_source=1,0.0,1.0,0,CO abgeschl.
1780,2025-08-01,Germany,Landau,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQahYhj8Bp6LU1RxGkNFlocApmllOqXAL7P31DKBpK6wjEjZQgKZgsCtrjjYHSkIlgmv1_aem_lqLsCh7VgAHRfuAHU1nzjQ,0.0,1.0,0,CO abgeschl.
1781,2025-08-01,Germany,Delmenhorst,meta,https://www.whiskyquartier.de/?utm_medium=paid&utm_source=fb&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=IwY2xjawMTBi9leHRuA2FlbQEwAGFkaWQAAAZB3ucKXwEeorlGx_jYYnfUe4aAEzagJr5LShHtR6apGhznRWKGtq9mIeIwQdud9z0_Ass_aem_8V14ac1_Va7XiJdM4hd-DQ,23.0,2.0,0,CO abgeschl.
1782,2025-08-01,Germany,Nuremberg,direct,https://www.whiskyquartier.de/,618.5555555555555,5.222222222222222,3,CO abgeschl.
1783,2025-08-01,Germany,Stuttgart,whiskybase,https://www.whiskyquartier.de/products/glenturret-12-yo-2024-0-7l,0.0,1.0,0,CO abgeschl.
1784,2025-08-01,Germany,Saarbrücken,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQd7iY78Bp7p0gMebtxSv5DQtZKbqjCD8rfZfRN72RRNcn2L9aWF6sHrGGqSjL_dabQhK_aem_ttJBPAwEUifyYPQZ-yYs9g,30.0,3.0,0,CO abgeschl.
1785,2025-08-01,Germany,Schleusingen,alphabet,https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQd7iY78Bp6NBN-_sq345Ng7O5zxOcgjNVpeJLJtfAV_oSwlGnU3I5AmSAWMUEczWpQ_a_aem_5RSS4OuaoIzeKXx-AT9dGw,56.0,2.0,0,CO abgeschl.
1786,2025-08-01,Germany,Kiel,meta,https://www.whiskyquartier.de/?fbclid=IwY2xjawMQDaBleHRuA2FlbQIxMQABHnO97VzNHgbgP5fkK0vt5fvQ5izf7XgynfqNkapSXEnrV1YQtTXRN63YO6HL_aem_a7rWlLXGhKuQ7GDLXJxLvw,292.0,8.0,0,CO abgeschl.
1787,2025-08-01,Germany,Olpe,alphabet,https://www.whiskyquartier.de/products/laddie-ten-0-7l?srsltid=AfmBOoqJfEST7Artipp8AuGV3v_r6ekpF45Lzj8kCIvX3-3se2dl-a5o,0.0,1.0,0,CO abgeschl.
1788,2025-08-01,Germany,Lohne,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHqTWwMug0i1MoPKacnf2akm5XvZZ--Q8ZYOe4vjfndSC0x-8HtX7pxyZ4sy4_aem_AgPQoDvxAP_-U1LzJM_i1g&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919,56.0,3.0,0,CO abgeschl.
1789,2025-08-01,Switzerland,Zurich,whiskybase,https://www.whiskyquartier.de/products/a-night-on-earth-scotland-2021-0-7l,0.0,1.0,0,CO abgeschl.
1790,2025-08-01,Germany,Bielefeld,fb werbung,https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919,0.0,1.0,0,CO abgeschl.
1791,2025-08-01,Germany,Bad Salzungen,direct,https://www.whiskyquartier.de/collections/gerade-probiert-unsere-auswahl,0.0,1.0,0,CO abgeschl.
1792,2025-08-01,Belgium,Ghent,whiskybase,https://www.whiskyquartier.de/products/kavalan-solist-brandy-0-7l-kopie,0.0,1.0,0,CO abgeschl.
1793,2025-08-01,Germany,Berlin,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=IwY2xjawMWtTNleHRuA2FlbQEwAGFkaWQAAAZB3uJjvwEeKEeNnXJKVWrFAQ2Mk7jd95taTaK9Z8GxoMR8qVvvAqY_EU3ECFIDWXyvGCo_aem_s0r6aQ8HwpsjjfjLmdiytg,0.0,1.0,0,CO abgeschl.
1794,2025-08-01,Germany,Itzehoe,meta,https://www.whiskyquartier.de/?fbclid=IwQ0xDSwMZOaxleHRuA2FlbQIxMAABHmXouwzg8Hvt3nXXo1i4WpPt75bFsqzV_xPy7CV4lAK8j2AHEpbVGAt7NMI4_aem_X6FBLGJJ5rHw7Z1lM-FXCw,0.0,1.0,0,CO abgeschl.
1795,2025-08-01,Germany,Dresden,alphabet,https://www.whiskyquartier.de/products/quest-collection-quest-1l?variant=49728265257297&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
1796,2025-08-01,Germany,Saarbrücken,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQd7iY78Bp2IUSjtJHaxxKSJwT0G3OwG1hgaoIAgfCDJUIeiakRZ8GVuGN1VfpPO3BQ3t_aem_pvSnyI7G_XcOhjbX0fzcDg,0.0,1.0,0,CO abgeschl.
1797,2025-08-01,Germany,Paderborn,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQahYhj8BHmbOa8FbMNQelHbGSpeDAfdHP88KGJBFPqxtwrbMXp-pN74H-f8QmSP3QiFu_aem_YWoYKm8zgJJJBwdmzqfnWA&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919,0.0,1.0,0,CO abgeschl.
1798,2025-08-01,Germany,Fürstenfeldbruck,duckduckgo,https://www.whiskyquartier.de/products/cardeas-warehouse-1-0-7l,0.0,1.0,0,CO abgeschl.
1799,2025-08-01,Germany,Hanover,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=IwY2xjawMVDrlleHRuA2FlbQIxMABicmlkETB1NDJQcXZVSVE0REtwY1ZSAR7SeKDSQtHv-tFWbLL9ffvMx-Avre48srA8_2OqqtPCGCESVSsmZF3UO9bFeQ_aem_VbgaFHqhjVS8d6DbHQL60w,0.0,1.0,0,CO abgeschl.
1800,2025-08-01,Germany,Bindlach,alphabet,https://www.whiskyquartier.de/products/macallan-classic-cut-2023?srsltid=AfmBOoqY4eAjM3ycGz2fhIh8kvO3KlAMKwIhnUu5C5QoI-EdyhgPJk9y,163.0,7.0,0,CO abgeschl.
1801,2025-08-01,South Korea,Gangnam-gu,whiskybase,https://www.whiskyquartier.de/products/glenallachie-sinteis_series_0-7l,0.0,1.0,0,CO abgeschl.
1802,2025-08-01,Germany,Bernburg,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQahYhj8Bp18KPbUaB1kVgyzWbDdxWnnYrDwsLsE6HAInef8oO0cwoGOt4LaFZk0VFAEf_aem_N6_hZ_R-lD1SNP1L0gJ4nw,117.0,2.0,0,CO abgeschl.
1803,2025-08-01,Germany,Offenbach,direct,https://www.whiskyquartier.de/products/a-night-on-earth-scotland-2022-0-7l,0.0,1.0,0,CO abgeschl.
1804,2025-08-01,Germany,Bremen,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHjyb0ih_rFcfVSBA_Gwt9_rfS5n6J9Jch8T7xJjUefFqK6-NRXxV8HAQMHk-_aem_PMrQ0ZGQUgmsiZCybBDn0w&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919,574.0,13.0,0,CO abgeschl.
1805,2025-08-01,Germany,Rotenburg (Wümme),meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQahYhj8BHl8dQ5JN-AAzF365jpxulkcXOrA9nX15mYx8mc_hslNlo3wfU_3jBQTpJ4qv_aem_rcKVRwYPQUkIsoFPaSBh4A&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919,0.0,1.0,0,CO abgeschl.
1806,2025-08-01,Germany,Halle,direct,https://www.whiskyquartier.de/collections/gerade-probiert-unsere-auswahl,0.0,1.0,0,CO abgeschl.
1807,2025-08-01,Germany,Trier,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHm0CBud4DUJqB9hKmAzKG7oCZv4dPOjzox-M5SFSGkRwbltNi0i-gAq1ygUS_aem_WbU3nUjPpNu4dxL5nHeeCg&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919,0.0,1.0,0,CO abgeschl.
1808,2025-08-01,Germany,Rüsselsheim am Main,meta,https://www.whiskyquartier.de/collections/bestseller?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHm1Mntm40Fakllpp8vgFULLSIduSHua5S9T59e7c8gp_dt0lhid_Uoki4hnZ_aem_6QWiM43Ghyf7os6c3LkpYg&utm_medium=paid&utm_source=fb-SiteLink&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919,84.0,2.0,0,CO abgeschl.
1809,2025-08-01,Germany,Döbeln,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHt6_YJ_BzVU5cU9Hg2QmTvTg_1FGRwvJ6zoK-qrwFShnEQR0doB1zbC5Kl9f_aem_juWZCxJU5GMBMfnISO0e-w&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919,0.0,1.0,0,CO abgeschl.
1810,2025-08-01,Germany,Bad Driburg,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHuWflM30HSh-VUQJAtb-_AiyDEfklsQiC5aBp4im2bbPN9MAEHFnEz-TTsWQ_aem_-TY4ApkDfKS0gob4YoUlfg&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919,117.0,5.0,0,CO abgeschl.
1811,2025-08-01,Germany,Oberhausen,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQd7iY78Bpw5Z1sFY1MxNEmsQX7n-5uQ_6e1qFL5M-zwosApkC2KTZNLAjHbWhD-xVSz1_aem_LoZDANXEXOv0Gkex_U2Zmg,0.0,1.0,0,CO abgeschl.
1812,2025-08-01,Türkiye,Istanbul,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHl0bRLfn6OPFcgvibNdovqZrHPd4lGVB5Qtgn9Zow9g0Afi9EP9R2HIEp6a4_aem_ThTSIANkKMhx9UV_JriPag&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919,0.0,1.0,0,CO abgeschl.
1813,2025-08-01,Switzerland,Zurich,alphabet,https://www.whiskyquartier.de/products/macallan-classic-cut-2023?srsltid=AfmBOooX6RQSKhEfPHKW2-EKWXOiU1d2r5g95L-2OYgBcMZyS6FbpGqu,0.0,1.0,0,CO abgeschl.
1814,2025-08-01,Germany,Nuremberg,direct,https://www.whiskyquartier.de/products/glenturret-10-yo-peat-smoked-2024-0-7l?_pos=1&_psq=glenturr&_ss=e&_v=1.0,2202.0,7.0,1,CO abgeschl.
1815,2025-08-01,Germany,Passau,meta,https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0CMTEAAaeuSo10DsGZl7O9KG6vrizjaH_FugdZ2o2fimlP9n_lP57hXPWMQiqsYdyZfA_aem_kuHlgXqPsPejPvBXg9S7fQ,71.0,6.0,0,CO abgeschl.
1816,2025-08-01,Germany,Magdeburg,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BpwCbTmkkbYaLAeTF_HItLm5IvEaOpdj4cGS_7Qz_zr0XCU79cVs6deODU1tL_aem_ahosyRaXWMcDOImP7sHQ0w,0.0,1.0,0,CO abgeschl.
1817,2025-08-01,United Kingdom,,alphabet,https://www.whiskyquartier.de/products/dalwhinnie-winters-gold-0-7l?gad_source=1,87.0,2.0,0,CO abgeschl.
1818,2025-08-01,Germany,Zwickau,meta,https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0CMTEAAacEcC5CIdn0R5RPChcmSpZ4aQEoUr67Gb-CjPNjEUVeP2bPzIfbityLsBLjSA_aem_JbJoi9OUKHOYxIcD5Xe6BA,85.0,8.0,0,CO abgeschl.
1819,2025-08-01,Austria,,meta,https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0CMTEAAadbUV-R3tZo0Ku7iwLqhdu7gwaL0qYIId6ejvN036HkZp_zAaFlY1_DFyX4mg_aem_05Q8joEcTstBxWIyPmeQww,0.0,1.0,0,CO abgeschl.
1820,2025-08-01,Germany,Hamelin,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHtW4dtEYe50UM2fvJB_i6iuq4wL9n_dXAiIvOybLl35mOH9jJ_S7-1qIjiQV_aem_qyYS5GgKOvHDBEFygumxwg&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919,8.0,3.0,0,CO abgeschl.
1821,2025-08-01,Germany,Herford,meta,https://www.whiskyquartier.de/collections/all?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHsprWkdCiGSoU-nJCJdXET9HVmB4ebRVskOHiIzMeKDjd_MnMwpfNR7hZjLd_aem_Fjzw2lHHd-cbtZ7dhbUiPg&utm_medium=paid&utm_source=fb-SiteLink&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919,36.0,3.0,0,CO abgeschl.
1822,2025-08-01,Austria,Jenbach,alphabet,https://www.whiskyquartier.de/products/laddie-ten-0-7l?srsltid=AfmBOopeXPrW44QcLj24R0ji1bgCoijYpQwsDZ_nhhI3ryvYZkKxB_Fx,0.0,1.0,0,CO abgeschl.
1823,2025-08-01,Germany,Osnabrück,meta,https://www.whiskyquartier.de/collections/all?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHmdbwE2tUIKBPx-yXTWfjyxwQYcs2UzR3FB4eMqo_0eYYzfti7gXXHRz5Nnc_aem_udzo6ck0atFTOfJwZQgrPQ&utm_medium=paid&utm_source=fb-SiteLink&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919,140.0,5.0,0,CO abgeschl.
1824,2025-08-01,Germany,Frankfurt am Main,direct,https://www.whiskyquartier.de/,170.0,3.0,0,CO abgeschl.
1825,2025-08-01,The Netherlands,Dieren,whiskybase,https://www.whiskyquartier.de/products/deanston-virgin-oak-0-7l,852.5,1.5,0,CO abgeschl.
1826,2025-08-01,Germany,Erfurt,direct,https://www.whiskyquartier.de/collections/danische-whiskys,0.0,1.0,0,CO abgeschl.
1827,2025-08-01,Germany,Berlin,meta,https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0CMTEAAaeLZolvO2F-vIF4WlekvBXyERik4kHB9dEOB143DjAW9rj47zgAmd7lBTpgXw_aem_dGgp_JQu5MfqzZwTy3IsIw,0.0,1.0,0,CO abgeschl.
1828,2025-08-01,Germany,Ohrdruf,alphabet,https://www.whiskyquartier.de/products/bunnahabhain-12-years-old-0-7l?variant=50038806675793&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
1829,2025-08-01,Luxembourg,Luxembourg,direct,https://www.whiskyquartier.de/products/ardnahoe-bholsa-0-7l,164.0,7.0,0,CO abgeschl.
1830,2025-08-01,Germany,Osnabrück,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=IwY2xjawMSTFhleHRuA2FlbQEwAGFkaWQAAAZB3uJjvwEe6NosSsDbG_oVRVFLE22DOD4_DT3HYbKt3wMh8qDhXSU78OYeA7LiMozmgJM_aem_o5PDeg7-umzALgkpDcQCtQ,0.0,1.0,0,CO abgeschl.
1831,2025-08-01,Germany,Nuremberg,direct,https://www.whiskyquartier.de/products/glenmorangie-16-yo-the-nectar-0-7l?_pos=1&_psq=glenm&_ss=e&_v=1.0,245.0,15.0,1,CO abgeschl.
1832,2025-08-01,Germany,Berlin,alphabet,https://www.whiskyquartier.de/?gad_source=1,31.0,2.0,0,CO abgeschl.
1833,2025-08-01,Germany,Offenbach,direct,https://www.whiskyquartier.de/collections/gerade-probiert-unsere-auswahl,0.0,1.0,0,CO abgeschl.
1834,2025-08-01,Israel,Ganei Tikva,whiskybase,https://www.whiskyquartier.de/products/ardnahoe-infinite-loch-0-7l,0.0,1.0,0,CO abgeschl.
1835,2025-08-01,Germany,Norden,meta,https://www.whiskyquartier.de/collections/bestseller?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7nCl8BHlOdeSW7NmRTNsqFCARI46kzE5cyoic1hI_Fgndyd2psQD-9aH9KPpr21IoF_aem_FH5h6Aox6oNhouCNHvbEKA&utm_medium=paid&utm_source=fb&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919,33.0,5.0,0,CO abgeschl.
1836,2025-08-01,Germany,Oschatz,alphabet,https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQd7iY78Bp9YixLcqp3tExq-bq43l9W9lSmLjj_GuilT-nV_G5Ri53qa75w9upwcEwHpj_aem_RXzVbM3GRWMDXjCz1qMrzg,0.0,1.0,0,CO abgeschl.
1837,2025-08-01,Germany,Mönchengladbach,alphabet,https://www.whiskyquartier.de/?gad_source=1,37.0,3.0,0,CO abgeschl.
1838,2025-08-01,Germany,Petersberg,direct,https://www.whiskyquartier.de/collections/gerade-probiert-unsere-auswahl,0.0,1.0,0,CO abgeschl.
1839,2025-08-01,Germany,Essen,meta,https://www.whiskyquartier.de/?fbclid=PAZXh0bgNhZW0CMTEAAadt2cFUg56bbwccVc75WTvgWiya3qvPkndPzoZ7G0vR4sk7Hf4Lc6jByfAqgQ_aem_CG1QRfFgaC06CmOEH7aiFA,16.0,7.0,0,CO abgeschl.
1840,2025-08-01,Germany,Kreuzau,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHpoLOCQtNhjECX5Qln4k1Em7y_Z4PT7JO7Ysferkfuc07ynHMi0ado0NTT0V_aem_6-M4YlfEOtnB8bEwrXqCPw&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919,0.0,1.0,0,CO abgeschl.
1841,2025-08-01,Germany,Offenbach,alphabet,https://www.whiskyquartier.de/products/the-laddie-valinch-no-12-0-7l?variant=49827417948497&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gad_source=1,0.0,1.0,0,CO abgeschl.
1842,2025-08-01,Germany,Hanau,direct,https://www.whiskyquartier.de/,15.5,1.5,0,CO abgeschl.
1843,2025-08-01,Germany,Saalfeld,alphabet,https://www.whiskyquartier.de/?srsltid=AfmBOoox-qUNAzT3rLKZBxGNEGQ2KdsooSRZb-W42Rur3C4QD_XbHNRF,157.0,5.0,0,CO abgeschl.
1844,2025-08-01,Poland,Jarocin,whiskybase,https://www.whiskyquartier.de/products/12-yo-colour-collection-0-7l?_pos=1&_psq=macallan+12&_ss=e&_v=1.0,0.0,1.0,0,CO abgeschl.
1845,2025-08-01,Germany,Augsburg,alphabet,https://www.whiskyquartier.de/products/stauning-smoke-recioto-wine-cask-distillery-edition-0-35l?srsltid=AfmBOoqT7rhKVX6HWBqWdubnE3Eu5dKcDULUWIiAzsecglT23OD_4fOJ,463.0,2.0,0,CO abgeschl.
1846,2025-08-01,Germany,Eicklingen,whiskybase,https://www.whiskyquartier.de/products/12-yo-colour-collection-0-7l?_pos=1&_psq=macallan+12&_ss=e&_v=1.0,0.0,1.0,0,CO abgeschl.
1847,2025-08-01,Germany,Arnstadt,meta,https://www.whiskyquartier.de/?fbclid=IwZXh0bgNhZW0CMTEAAR6_gLyD7nV-lKRQYVrtnrl44GfSt3XzhbHqz3YaG4kiHzKLVhCHbCBb3VAaQQ_aem_jAhVQs6yTRcIkE7-leWqdg,200.0,7.0,0,CO abgeschl.
1848,2025-08-01,Germany,Euskirchen,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQahYhj8Bp09aLQFsm0sNHfGwrNXIUWXUDHhTIRFY_-dTEKB65XKpKWlrhs5BWlsP0TeH_aem_qCJuLY1AOECW4k--LggvzQ,37.0,2.0,0,CO abgeschl.
1849,2025-08-01,Germany,Kassel,direct,https://www.whiskyquartier.de/collections/gerade-probiert-unsere-auswahl,0.0,1.0,0,CO abgeschl.
1850,2025-08-01,Germany,Stuttgart,direct,https://www.whiskyquartier.de/collections/gerade-probiert-unsere-auswahl,620.0,2.5,0,CO abgeschl.
1851,2025-08-01,Germany,Berlin,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BpyJHWnqMzsCDOhvAAFLrSi1oEqpBUBYABhx_jMtj6JmmT-35_EkQsvVqM0DV_aem__Os7HS8RJ7xoy2cxGipkPw,184.0,4.0,0,CO abgeschl.
1852,2025-08-01,Germany,Leipzig,direct,https://www.whiskyquartier.de/pages/jugendschutz,0.0,1.0,0,CO abgeschl.
1853,2025-08-01,Germany,Mosbach,direct,https://www.whiskyquartier.de/products/stauning-rye-0-7l,0.0,1.0,0,CO abgeschl.
1854,2025-08-01,Germany,Neuhaus am Rennweg,meta,https://www.whiskyquartier.de/collections/bestseller?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7nCl8BHpgFericblh8momp6zfYHuqwcuUhC1Mw2_wJQrM9CzjZ-kpcdCtpNgfhppC4_aem_PoBeCsLNt_2PbdDv0ZBlhQ&utm_medium=paid&utm_source=fb&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919,0.0,1.0,0,CO abgeschl.
1855,2025-08-01,Denmark,Holstebro,direct,https://www.whiskyquartier.de/collections/danische-whiskys,1352.0,2.0,0,CO abgeschl.
1856,2025-08-01,Germany,Oberhausen,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQahYhj8Bp8mKmVinrJ-vjzBFPxyN5kanLlmhblOtImqNj8GKvL_4AUSccicJKjomk1Xq_aem_4jcPOc-xyI3deoLNEJapng,20.0,1.0,0,CO abgeschl.
1857,2025-08-01,Germany,Hamburg,direct,https://www.whiskyquartier.de/products/glenallachie-sinteis_series_0-7l,0.0,1.0,0,CO abgeschl.
1858,2025-08-01,Poland,Krakow,direct,https://www.whiskyquartier.de/products/12y-triple-destilled-0-7l,0.0,1.0,0,CO abgeschl.
1859,2025-08-01,Germany,Bremen,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGQd7iY78BHnQhDjhfzNOznNZ_hH2tlM-39yiqnA-1rp4549YdIeq4Cmx4kNBkqaxtFCqs_aem_mgVnK11X1wNzXnH1lWDMoQ&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919,62.0,3.0,0,CO abgeschl.
1860,2025-08-01,Germany,Rudolstadt,direct,https://www.whiskyquartier.de/collections/danische-whiskys,0.0,1.0,0,CO abgeschl.
1861,2025-08-01,Germany,Ulm,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQd7iY78Bp5LvIHQI15uCfH-6SxdJobr0Wh3T4DGabwDKLeQEW878HCdaij1cOR7mkHG8_aem_oK6Kcw5vwsXiLX0Z7FdXEQ,20.0,3.0,0,CO abgeschl.
1862,2025-08-01,Germany,Berlin,direct,https://www.whiskyquartier.de/collections/gerade-probiert-unsere-auswahl,71.0,3.0,0,CO abgeschl.
1863,2025-08-01,Germany,Leipzig,direct,https://www.whiskyquartier.de/products/12y-triple-destilled-0-7l,0.0,1.0,0,CO abgeschl.
1864,2025-08-01,Denmark,Rønne,alphabet,https://www.whiskyquartier.de/?srsltid=AfmBOor1-lo5d9auWTRuQhOex9FmPvw5CAJjiNK15IIyaWjqkAjO5R4q,39.0,3.0,0,CO abgeschl.
1865,2025-08-01,Germany,Bad Langensalza,direct,https://www.whiskyquartier.de/collections/gerade-probiert-unsere-auswahl,0.0,1.0,0,CO abgeschl.
1866,2025-08-01,Germany,Bad Frankenhausen,meta,https://www.whiskyquartier.de/?utm_source=FB+Werbung&utm_medium=paid&utm_id=6878005051919&utm_content=6878005058119&utm_term=6878005052119&utm_campaign=6878005051919&fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGQd7iY78Bp689Ppm9g3Bxozq5RDTYE1ykTxc9VE1q4OsScix9vq2bs6gkHp8gKfppIFMP_aem_8wPNZDowu7Zubie5tw_5nw,0.0,1.0,0,CO abgeschl.
