"datum","sess_ctry","sess_loc","sessions","lng","lat","kontrollland"
"2025-03-01",Germany,Neunkirchen,1,9.01056,49.38694,DE
"2025-03-01",Germany,Neunkirchen,1,7.18045,49.34449,DE
"2025-03-01",Germany,Neumarkt in der Oberpfalz,1,11.46278,49.28028,DE
"2025-03-01",Germany,Neubrandenburg,1,13.27532,53.56414,DE
"2025-03-01",Germany,Neubrandenburg,1,13.27532,53.56414,DE
"2025-03-01",Germany,Münster,1,7.62571,51.96236,DE
"2025-03-01",Germany,Münster,1,8.86778,49.92278,DE
"2025-03-01",Germany,Münster,1,10.63623,48.22904,DE
"2025-03-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-03-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-03-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-03-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-03-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-03-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-03-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-03-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-03-01",Germany,Munich,9,11.57549,48.13743,DE
"2025-03-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-03-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-03-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-03-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-03-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-03-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-03-01",Germany,Munich,2,11.57549,48.13743,DE
"2025-03-01",Germany,Mönchengladbach,1,6.44172,51.18539,DE
"2025-03-01",Germany,Mönchengladbach,1,6.44172,51.18539,DE
"2025-03-01",Germany,Moers,1,6.6326,51.45342,DE
"2025-03-01",Germany,Mendig,1,7.28333,50.36667,DE
"2025-03-01",Germany,Memmingen,1,10.18527,47.98372,DE
"2025-03-01",Germany,Mayen,1,7.22277,50.32797,DE
"2025-03-01",Germany,Maxhütte-Haidhof,1,12.09229,49.19963,DE
"2025-03-01",Germany,Markranstädt,1,12.2202,51.30146,DE
"2025-03-01",Germany,Mannheim,1,8.46694,49.4891,DE
"2025-03-01",Germany,Mannheim,1,8.46694,49.4891,DE
"2025-03-01",Germany,Mannheim,1,8.46694,49.4891,DE
"2025-03-01",Germany,Mainz,1,8.2791,49.98419,DE
"2025-03-01",Germany,Mainz,1,8.2791,49.98419,DE
"2025-03-01",Germany,Ludwigshafen am Rhein,1,8.44641,49.48121,DE
"2025-03-01",Germany,Ludwigshafen am Rhein,1,8.44641,49.48121,DE
"2025-03-01",Germany,Ludwigsburg,1,9.19161,48.89731,DE
"2025-03-01",Germany,Ludwigsburg,1,9.19161,48.89731,DE
"2025-03-01",Germany,Ludwigsburg,1,9.19161,48.89731,DE
"2025-03-01",Germany,Ludwigsburg,1,9.19161,48.89731,DE
"2025-03-01",Germany,Lüdinghausen,1,7.44379,51.7683,DE
"2025-03-01",Germany,Löhne,1,8.6922,52.18848,DE
"2025-03-01",Germany,Leverkusen,1,6.98432,51.0303,DE
"2025-03-01",Germany,Leonberg,1,12.2852,49.94708,DE
"2025-03-01",Germany,Leonberg,1,9.01667,48.8,DE
"2025-03-01",Germany,Leipzig,1,12.37129,51.33962,DE
"2025-03-01",Germany,Leipzig,1,12.37129,51.33962,DE
"2025-03-01",Germany,Leipzig,1,12.37129,51.33962,DE
"2025-03-01",Germany,Leinefelde-Worbis,1,10.3262,51.38796,DE
"2025-03-01",Germany,Langenzenn,1,10.7923,49.49463,DE
"2025-03-01",Germany,Langenzenn,2,10.7923,49.49463,DE
"2025-03-01",Germany,Langenfeld,1,6.94831,51.10821,DE
"2025-03-01",Germany,Langenfeld,1,10.51667,49.61667,DE
"2025-03-01",Germany,Kulmbach,1,11.45032,50.10068,DE
"2025-03-01",Germany,Krefeld,1,6.55381,51.33645,DE
"2025-03-01",Germany,Krefeld,1,6.55381,51.33645,DE
"2025-03-01",Germany,Königs Wusterhausen,1,13.633,52.30141,DE
"2025-03-01",Germany,Kolbermoor,1,12.06696,47.84965,DE
"2025-03-01",Germany,Koblenz,1,7.57883,50.35357,DE
"2025-03-01",Germany,Kassel,1,9.5,51.31667,DE
"2025-03-01",Germany,Karlsruhe,1,8.40444,49.00937,DE
"2025-03-01",Germany,Karlsruhe,1,8.40444,49.00937,DE
"2025-03-01",Germany,Karlsruhe,1,8.40444,49.00937,DE
"2025-03-01",Germany,Kamen,1,7.6638,51.59231,DE
"2025-03-01",Germany,Kahla,1,11.58516,50.80651,DE
"2025-03-01",Germany,Jena,1,11.5899,50.92878,DE
"2025-03-01",Germany,Jena,1,11.5899,50.92878,DE
"2025-03-01",Germany,Jena,3,11.5899,50.92878,DE
"2025-03-01",Germany,Horb am Neckar,1,8.6913,48.44423,DE
"2025-03-01",Germany,Heusweiler,1,6.93036,49.33632,DE
"2025-03-01",Germany,Heusweiler,1,6.93036,49.33632,DE
"2025-03-01",Germany,Heusweiler,1,6.93036,49.33632,DE
"2025-03-01",Germany,Heusweiler,1,6.93036,49.33632,DE
"2025-03-01",Germany,Heusweiler,1,6.93036,49.33632,DE
"2025-03-01",Germany,Herzogenaurach,1,10.88565,49.56798,DE
"2025-03-01",Germany,Hennigsdorf,2,13.20419,52.63598,DE
"2025-03-01",Germany,Heinsberg,1,6.0998,51.06358,DE
"2025-03-01",Germany,Heilbronn,1,9.22054,49.13995,DE
"2025-03-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-03-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-03-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-03-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-03-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-03-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-03-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-03-01",Germany,Halle,1,8.36083,52.06007,DE
"2025-03-01",Germany,Halle,1,9.56532,51.99122,DE
"2025-03-01",Germany,Hagen,1,7.98041,52.19629,DE
"2025-03-01",Germany,Hagen,1,7.98041,52.19629,DE
"2025-03-01",Germany,Hagen,1,7.98041,52.19629,DE
"2025-03-01",Germany,Hagen,1,7.47168,51.36081,DE
"2025-03-01",Germany,Hagen,1,7.47168,51.36081,DE
"2025-03-01",Germany,Hagen,1,7.47168,51.36081,DE
"2025-03-01",Germany,Gütersloh,1,8.37853,51.90693,DE
"2025-03-01",Germany,Griesheim,1,8.5725,49.86085,DE
"2025-03-01",Germany,Griesheim,1,8.5725,49.86085,DE
"2025-03-01",Germany,Greifswald,1,13.38786,54.09311,DE
"2025-03-01",Germany,Göttingen,1,9.93228,51.53443,DE
"2025-03-01",Germany,Göppingen,1,9.65209,48.70354,DE
"2025-03-01",Germany,Göppingen,1,9.65209,48.70354,DE
"2025-03-01",Germany,Gladbeck,1,6.98593,51.57077,DE
"2025-03-01",Germany,Gladbeck,1,6.98593,51.57077,DE
"2025-03-01",Germany,Gevelsberg,1,7.3392,51.31971,DE
"2025-03-01",Germany,Gelnhausen,1,9.18742,50.20164,DE
"2025-03-01",Germany,Gelnhausen,1,9.18742,50.20164,DE
"2025-03-01",Germany,Geislingen an der Steige,1,9.82736,48.62423,DE
"2025-03-01",Germany,Geislingen an der Steige,1,9.82736,48.62423,DE
"2025-03-01",Germany,Geislingen an der Steige,1,9.82736,48.62423,DE
"2025-03-01",Germany,Geislingen an der Steige,1,9.82736,48.62423,DE
"2025-03-01",Germany,Geislingen an der Steige,1,9.82736,48.62423,DE
"2025-03-01",Germany,Fürth,1,8.78472,49.65083,DE
"2025-03-01",Germany,Fürth,1,8.78472,49.65083,DE
"2025-03-01",Germany,Fürth,1,8.78472,49.65083,DE
"2025-03-01",Germany,Fürth,1,10.98856,49.47593,DE
"2025-03-01",Germany,Fürth,1,10.98856,49.47593,DE
"2025-03-01",Germany,Fürth,1,10.98856,49.47593,DE
"2025-03-01",Germany,Friedrichshafen,1,9.47554,47.65689,DE
"2025-03-01",Germany,Friedrichroda,1,10.56507,50.85754,DE
"2025-03-01",Germany,Freising,1,11.74876,48.40351,DE
"2025-03-01",Germany,Frankfurt am Main,2,8.68417,50.11552,DE
"2025-03-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-03-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-03-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-03-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-03-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-03-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-03-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-03-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-03-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-03-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-03-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-03-01",Germany,Flörsheim,1,8.42779,50.01311,DE
"2025-03-01",Germany,Feuchtwangen,2,10.3385,49.16287,DE
"2025-03-01",Germany,Falkenstein,1,12.37129,50.47788,DE
"2025-03-01",Germany,Falkenstein,1,12.48802,49.0975,DE
"2025-03-01",Germany,Essen,1,7.9371,52.72258,DE
"2025-03-01",Germany,Essen,1,7.9371,52.72258,DE
"2025-03-01",Germany,Essen,1,7.01228,51.45657,DE
"2025-03-01",Germany,Essen,1,7.01228,51.45657,DE
"2025-03-01",Germany,Espelkamp,1,8.62127,52.38251,DE
"2025-03-01",Germany,Espelkamp,1,8.62127,52.38251,DE
"2025-03-01",Germany,Erfurt,1,11.03283,50.9787,DE
"2025-03-01",Germany,Erfurt,1,11.03283,50.9787,DE
"2025-03-01",Germany,Erftstadt,1,6.79387,50.81481,DE
"2025-03-01",Germany,Epfenbach,1,8.90778,49.33917,DE
"2025-03-01",Germany,Eberswalde,1,13.81951,52.83492,DE
"2025-03-01",Germany,Düsseldorf,1,6.77616,51.22172,DE
"2025-03-01",Germany,Düsseldorf,1,6.77616,51.22172,DE
"2025-03-01",Germany,Düsseldorf,1,6.77616,51.22172,DE
"2025-03-01",Germany,Duisburg,1,6.76516,51.43247,DE
"2025-03-01",Germany,Dresden,1,13.73832,51.05089,DE
"2025-03-01",Germany,Dresden,1,13.73832,51.05089,DE
"2025-03-01",Germany,Dortmund,1,7.466,51.51494,DE
"2025-03-01",Germany,Dortmund,1,7.466,51.51494,DE
"2025-03-01",Germany,Dortmund,1,7.466,51.51494,DE
"2025-03-01",Germany,Dortmund,1,7.466,51.51494,DE
"2025-03-01",Germany,Dortmund,1,7.466,51.51494,DE
"2025-03-01",Germany,Dortmund,1,7.466,51.51494,DE
"2025-03-01",Germany,Dettenhausen,1,9.10041,48.60758,DE
"2025-03-01",Germany,Detmold,1,8.87318,51.93855,DE
"2025-03-01",Germany,Dessau,1,12.24555,51.83864,DE
"2025-03-01",Germany,Dessau,1,12.24555,51.83864,DE
"2025-03-01",Germany,Delmenhorst,1,8.63091,53.0511,DE
"2025-03-01",Germany,Delmenhorst,1,8.63091,53.0511,DE
"2025-03-01",Germany,Dannewerk,1,9.5,54.48333,DE
"2025-03-01",Germany,Dahn,1,7.77843,49.15098,DE
"2025-03-01",Germany,Cunewalde,1,14.51667,51.1,DE
"2025-03-01",Germany,Chemnitz,1,12.92922,50.8357,DE
"2025-03-01",Germany,Chemnitz,1,12.92922,50.8357,DE
"2025-03-01",Germany,Chemnitz,1,12.92922,50.8357,DE
"2025-03-01",Germany,Celle,1,10.08047,52.62264,DE
"2025-03-01",Germany,Calw,1,8.74031,48.71419,DE
"2025-03-01",Germany,Buttenheim,1,11.03002,49.80365,DE
"2025-03-01",Germany,Burgthann,1,11.31154,49.35202,DE
"2025-03-01",Germany,Bremen,1,8.80717,53.07582,DE
"2025-03-01",Germany,Bremen,1,8.80717,53.07582,DE
"2025-03-01",Germany,Bremen,1,8.80717,53.07582,DE
"2025-03-01",Germany,Bramsche,1,7.97288,52.40881,DE
"2025-03-01",Germany,Bonn,1,7.09549,50.73438,DE
"2025-03-01",Germany,Bonn,1,7.09549,50.73438,DE
"2025-03-01",Germany,Bonn,1,7.09549,50.73438,DE
"2025-03-01",Germany,Bonn,1,7.09549,50.73438,DE
"2025-03-01",Germany,Bochum,1,7.21648,51.48165,DE
"2025-03-01",Germany,Bochum,1,7.21648,51.48165,DE
"2025-03-01",Germany,Bielefeld,1,8.53333,52.03333,DE
"2025-03-01",Germany,Betzdorf,1,7.87189,50.79094,DE
"2025-03-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-03-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-03-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-03-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-03-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-03-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-03-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-03-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-03-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-03-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-03-01",Germany,Bergkamen,1,7.64451,51.61633,DE
"2025-03-01",Germany,Bergkamen,1,7.64451,51.61633,DE
"2025-03-01",Germany,Bergkamen,1,7.64451,51.61633,DE
"2025-03-01",Germany,Bayreuth,1,11.57893,49.94782,DE
"2025-03-01",Germany,Barth,1,12.72491,54.36346,DE
"2025-03-01",Germany,Barmstedt,1,9.76739,53.79209,DE
"2025-03-01",Germany,Bamberg,1,10.90067,49.89873,DE
"2025-03-01",Germany,Bamberg,1,10.90067,49.89873,DE
"2025-03-01",Germany,Bamberg,1,10.90067,49.89873,DE
"2025-03-01",Germany,Bad Tölz,1,11.5589,47.76111,DE
"2025-03-01",Germany,Bad Salzuflen,1,8.74434,52.0862,DE
"2025-03-01",Germany,Bad Neustadt an der Saale,1,10.20673,50.32174,DE
"2025-03-01",Germany,Bad Lauchstädt,1,11.86956,51.38652,DE
"2025-03-01",Germany,Aurich,1,7.48232,53.46919,DE
"2025-03-01",Germany,Augsburg,1,10.89851,48.37154,DE
"2025-03-01",Germany,Ansbach,1,10.5931,49.30481,DE
"2025-03-01",Germany,Ansbach,1,10.5931,49.30481,DE
"2025-03-01",Germany,Ansbach,1,10.5931,49.30481,DE
"2025-03-01",Germany,Altdorf bei Nürnberg,1,11.3573,49.3856,DE
"2025-03-01",Germany,Ahaus,1,7.01344,52.07936,DE
"2025-03-01",Germany,Achim,1,9.0263,53.01416,DE
"2025-03-01",Germany,Achim,1,9.0263,53.01416,DE
"2025-03-01",Germany,Achim,1,9.0263,53.01416,DE
"2025-03-01",Germany,Ühlingen-Birkendorf,1,8.31667,47.71667,DE
"2025-03-01",Germany,Aachen,1,6.08342,50.77664,DE
"2025-03-01",Germany,Hagen,1,10.52533,52.26787,DE
"2025-03-01",Germany,Hagen,1,10.52533,52.26787,DE
"2025-03-01",Germany,Hagen,1,10.52533,52.26787,DE
"2025-03-01",Estonia,Tallinn,1,24.75353,59.43696,EE
"2025-03-01",Egypt,Cairo,1,31.24967,30.06263,EG
"2025-03-01",Croatia,Zagreb,1,15.97798,45.81444,HR
"2025-03-01",Italy,Venice,1,12.33265,45.43713,IT
"2025-03-01",Italy,Rome,3,12.51133,41.89193,IT
"2025-03-01",Italy,Rome,1,12.51133,41.89193,IT
"2025-03-01",Maldives,Male,2,73.50916,4.17521,MV
"2025-03-01",Mexico,Ocotlán,1,-99.36919,16.93947,MX
"2025-03-01",Mexico,Ocotlán,1,-102.77358,20.3553,MX
"2025-03-01",Poland,Wyszków,1,21.4584,52.59278,PL
"2025-03-01",Poland,Nowa Dęba,1,21.75078,50.42974,PL
"2025-03-01",Portugal,Lisbon,1,-9.13333,38.71667,PT
"2025-03-01",Portugal,Guimarães,1,-8.29619,41.44443,PT
"2025-03-01",Portugal,Guimarães,1,-8.29619,41.44443,PT
"2025-03-01",Slovenia,Maribor,1,15.64667,46.55472,SI
"2025-03-01",Slovakia,Nitra,4,18.08453,48.30763,SK
"2025-03-01",Slovakia,Nitra,1,18.08453,48.30763,SK
"2025-03-01",Slovakia,Dunajská Streda,1,17.61211,47.99268,SK
"2025-03-01",Ukraine,Kyiv,2,30.5238,50.45466,UA
"2025-03-01",Ukraine,Kyiv,1,30.5238,50.45466,UA
"2025-03-01",Ukraine,Kyiv,1,30.5238,50.45466,UA
"2025-03-01",Ukraine,Kyiv,1,30.5238,50.45466,UA
"2025-03-01",Ukraine,Kyiv,2,30.5238,50.45466,UA
"2025-03-01",Ukraine,Kyiv,1,30.5238,50.45466,UA
"2025-02-01",Germany,Buchholz in der Nordheide,1,9.86812,53.32641,DE
"2025-02-01",Germany,Bad Soden am Taunus,1,8.50449,50.1408,DE
"2025-02-01",Germany,Bamberg,1,10.90067,49.89873,DE
"2025-02-01",Germany,Krefeld,1,6.55381,51.33645,DE
"2025-02-01",Germany,Bensheim,1,8.61839,49.68369,DE
"2025-02-01",Germany,Bensheim,1,8.61839,49.68369,DE
"2025-02-01",Germany,Bodenheim,1,8.32,49.93528,DE
"2025-02-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-02-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-02-01",Germany,Berlin,2,13.41053,52.52437,DE
"2025-02-01",Germany,Bodenheim,1,8.32,49.93528,DE
"2025-02-01",Rwanda,Kigali,1,30.05885,-1.94995,RW
"2025-02-01",Germany,Berlin,1,13.41053,52.52437,DE
"2025-02-01",Germany,Forchheim,2,7.7,48.16667,DE
"2025-02-01",Germany,Fellbach,1,9.27697,48.80912,DE
"2025-02-01",Germany,Buchholz in der Nordheide,1,9.86812,53.32641,DE
"2025-02-01",Germany,Erfurt,1,11.03283,50.9787,DE
"2025-02-01",Poland,Szczecin,1,14.55302,53.42894,PL
"2025-02-01",Germany,Düsseldorf,1,6.77616,51.22172,DE
"2025-02-01",Portugal,Vila Nova de Famalicão,1,-8.51978,41.40797,PT
"2025-02-01",Germany,Cham,1,12.65501,49.22565,DE
"2025-02-01",Germany,Cham,1,12.65501,49.22565,DE
"2025-02-01",Poland,Warsaw,1,21.01178,52.22977,PL
"2025-02-01",Germany,Coburg,1,10.96384,50.25937,DE
"2025-02-01",Germany,Dreieich,1,8.69611,50.01997,DE
"2025-02-01",Nigeria,Ibadan,1,3.90591,7.37756,NG
"2025-02-01",Germany,Falkenstein,1,12.37129,50.47788,DE
"2025-02-01",Portugal,Lisbon,2,-9.13333,38.71667,PT
"2025-02-01",Germany,Frankfurt am Main,3,8.68417,50.11552,DE
"2025-02-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-02-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-02-01",Austria,Kapfenberg,1,15.29331,47.44458,AT
"2025-02-01",India,Mumbai,2,72.88261,19.07283,IN
"2025-02-01",India,Mumbai,1,72.88261,19.07283,IN
"2025-02-01",India,Mumbai,2,72.88261,19.07283,IN
"2025-02-01",Germany,Forchheim,2,11.05877,49.71754,DE
"2025-02-01",Germany,Freising,1,11.74876,48.40351,DE
"2025-02-01",Germany,Freital,1,13.6488,51.00166,DE
"2025-02-01",Germany,Falkenstein,1,12.48802,49.0975,DE
"2025-02-01",India,Mumbai,1,72.88261,19.07283,IN
"2025-02-01",Germany,Trier,1,6.63935,49.75565,DE
"2025-02-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2025-02-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2025-02-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2025-02-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2025-02-01",Portugal,Vila Nova de Famalicão,1,-8.51978,41.40797,PT
"2025-02-01",Germany,Simmern,1,7.67396,50.38914,DE
"2025-02-01",Germany,Simmern,1,7.52351,49.98198,DE
"2025-02-01",Germany,Schwaigern,1,9.05525,49.14494,DE
"2025-02-01",Germany,Rottenburg,1,8.93528,48.47629,DE
"2025-02-01",Germany,Rottenburg,1,8.93528,48.47629,DE
"2025-02-01",Germany,Göttingen,1,9.93228,51.53443,DE
"2025-02-01",Germany,Grevenbroich,1,6.5827,51.09102,DE
"2025-02-01",Germany,Rostock,1,12.14049,54.0887,DE
"2025-02-01",Germany,Rostock,1,12.14049,54.0887,DE
"2025-02-01",Estonia,Tallinn,2,24.75353,59.43696,EE
"2025-02-01",Germany,Recklinghausen,1,7.19738,51.61379,DE
"2025-02-01",Germany,Pottenstein,1,11.40784,49.77131,DE
"2025-02-01",Germany,Potsdam,1,13.06566,52.39886,DE
"2025-02-01",Germany,Paderborn,1,8.75439,51.71905,DE
"2025-02-01",Germany,Aalen,1,10.0933,48.83777,DE
"2025-02-01",Ukraine,Kyiv,1,30.5238,50.45466,UA
"2025-02-01",South Africa,Cape Town,1,18.42322,-33.92584,ZA
"2025-02-01",Austria,Vienna,1,16.37208,48.20849,AT
"2025-02-01",Germany,Munich,6,11.57549,48.13743,DE
"2025-02-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-02-01",Austria,Vienna,1,16.37208,48.20849,AT
"2025-02-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-02-01",Germany,Ettlingen,1,8.40763,48.94094,DE
"2025-02-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-02-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-02-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-02-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-02-01",Germany,Hammelburg,1,9.89143,50.11633,DE
"2025-02-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-02-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-02-01",Germany,Bad Arolsen,1,9.01445,51.37982,DE
"2025-02-01",Germany,Augsburg,1,10.89851,48.37154,DE
"2025-02-01",Germany,Müllheim,1,7.63035,47.8082,DE
"2025-02-01",Sweden,Norrköping,1,16.1826,58.59419,SE
"2025-02-01",Germany,Bad Soden am Taunus,1,8.50449,50.1408,DE
"2025-01-01",Ukraine,Kyiv,2,30.5238,50.45466,UA
"2025-01-01",Portugal,Lisbon,1,-9.13333,38.71667,PT
"2025-01-01",Germany,Bodenheim,1,8.32,49.93528,DE
"2025-01-01",Germany,Bodenheim,1,8.32,49.93528,DE
"2025-01-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-01-01",Germany,Frankfurt am Main,1,8.68417,50.11552,DE
"2025-01-01",Germany,Freising,1,11.74876,48.40351,DE
"2025-01-01",Germany,Freudenstadt,1,8.41371,48.46695,DE
"2025-01-01",Germany,Georgsmarienhütte,1,8.0448,52.20296,DE
"2025-01-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2025-01-01",Germany,Karlsruhe,1,8.40444,49.00937,DE
"2025-01-01",Austria,Vienna,1,16.37208,48.20849,AT
"2025-01-01",Czechia,Český Brod,1,14.86081,50.0742,CZ
"2025-01-01",Germany,Kiel,1,10.13489,54.32133,DE
"2025-01-01",Germany,Kleinmachnow,1,13.22514,52.40786,DE
"2025-01-01",Germany,Langensendelbach,2,11.07104,49.64051,DE
"2025-01-01",Germany,Langensendelbach,1,11.07104,49.64051,DE
"2025-01-01",Germany,Lippstadt,1,8.34482,51.67369,DE
"2025-01-01",Czechia,Žatec,1,13.54577,50.32717,CZ
"2025-01-01",Cabo Verde,Praia,2,-23.51254,14.93152,CV
"2025-01-01",Germany,Ludwigshafen am Rhein,1,8.44641,49.48121,DE
"2025-01-01",Germany,Mannheim,1,8.46694,49.4891,DE
"2025-01-01",Germany,Munich,1,11.57549,48.13743,DE
"2025-01-01",Germany,Naumburg,1,11.80979,51.14987,DE
"2025-01-01",Germany,Naumburg,1,9.16569,51.24816,DE
"2025-01-01",Switzerland,Aarau,1,8.04422,47.39254,CH
"2025-01-01",Germany,Ahlen,1,7.8887,51.76338,DE
"2025-01-01",Switzerland,Uitikon,1,8.45699,47.36911,CH
"2025-01-01",Germany,Pemfling,1,12.61667,49.26667,DE
"2025-01-01",Bulgaria,Sofia,1,23.32415,42.69751,BG
"2025-01-01",Bulgaria,Sofia,1,23.32415,42.69751,BG
"2025-01-01",Germany,Sankt Augustin,1,7.197,50.77538,DE
"2025-01-01",Germany,Schwaigern,1,9.05525,49.14494,DE
"2025-01-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2025-01-01",Austria,Innsbruck,1,11.39454,47.26266,AT
"2025-01-01",Ukraine,Lviv,1,24.02324,49.83826,UA
"2025-01-01",Germany,Weingarten,1,9.63863,47.81009,DE
"2025-01-01",Germany,Dreieich,1,8.69611,50.01997,DE
"2025-01-01",Germany,Weingarten,1,8.52678,49.05457,DE
"2025-01-01",Germany,Weingarten,1,8.2862,49.25946,DE
"2025-01-01",Poland,Rząśnik,1,21.36772,52.71332,PL
"2025-01-01",Germany,Cham,1,12.65501,49.22565,DE
"2025-01-01",Germany,Falkenstein,1,12.48802,49.0975,DE
"2025-01-01",Germany,Falkenstein,1,12.37129,50.47788,DE
"2025-01-01",Germany,Wolfenbüttel,1,10.54095,52.16442,DE
"2024-12-01",Germany,Wissen,1,7.73466,50.77915,DE
"2024-12-01",France,Rosenau,1,7.53598,47.63688,FR
"2024-12-01",Germany,Braunschweig,1,10.52673,52.26594,DE
"2024-12-01",Czechia,Žatec,1,13.54577,50.32717,CZ
"2024-12-01",Germany,Bremerhaven,1,8.59298,53.53615,DE
"2024-12-01",France,Corbeil-Essonnes,1,2.48757,48.60603,FR
"2024-12-01",Germany,Bonn,1,7.09549,50.73438,DE
"2024-12-01",Germany,Sindelfingen,1,9.01667,48.7,DE
"2024-12-01",Germany,Munich,1,11.57549,48.13743,DE
"2024-12-01",Germany,Neumarkt in der Oberpfalz,2,11.46278,49.28028,DE
"2024-12-01",Hong Kong,Hong Kong,1,114.17469,22.27832,HK
"2024-12-01",Germany,Munich,1,11.57549,48.13743,DE
"2024-12-01",Belgium,Mons,1,3.95229,50.45413,BE
"2024-12-01",Costa Rica,San José,3,-84.08333,9.93333,CR
"2024-12-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2024-12-01",Germany,Hamburg,2,9.99302,53.55073,DE
"2024-12-01",Germany,Hamburg,1,9.99302,53.55073,DE
"2024-12-01",Germany,Lauingen,1,10.42706,48.56775,DE
"2024-12-01",Germany,Augsburg,1,10.89851,48.37154,DE
"2024-12-01",Germany,Stuttgart,2,9.17702,48.78232,DE
"2024-12-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2024-12-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2024-12-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2024-12-01",Ireland,Dublin,1,-6.24889,53.33306,IE
"2024-12-01",Ireland,Dublin,1,-6.24889,53.33306,IE
"2024-12-01",Ireland,Dublin,1,-6.24889,53.33306,IE
"2024-12-01",Ireland,Dublin,1,-6.24889,53.33306,IE
"2024-12-01",Ireland,Dublin,1,-6.24889,53.33306,IE
"2024-12-01",Ireland,Dublin,1,-6.24889,53.33306,IE
"2024-12-01",Ireland,Dublin,1,-6.24889,53.33306,IE
"2024-12-01",Ireland,Dublin,1,-6.24889,53.33306,IE
"2024-12-01",Sweden,Luleå,1,22.15465,65.58415,SE
"2024-12-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2024-12-01",Germany,Stuttgart,1,9.17702,48.78232,DE
"2024-12-01",Germany,Frankenthal,1,8.35357,49.53414,DE
"2024-12-01",Germany,Fürth,5,8.78472,49.65083,DE
"2024-12-01",Germany,Augsburg,1,10.89851,48.37154,DE
